Sample,gyr_y_Autocorrelation,gyr_y_Centroid,gyr_y_Curve distance,gyr_y_Fundamental frequency,gyr_y_Histogram_0,gyr_y_Histogram_1,gyr_y_Histogram_2,gyr_y_Histogram_3,gyr_y_Histogram_4,gyr_y_Histogram_5,gyr_y_Histogram_6,gyr_y_Histogram_7,gyr_y_Histogram_8,gyr_y_Histogram_9,gyr_y_Interquartile range,gyr_y_Kurtosis,gyr_y_Linear regression,gyr_y_Max,gyr_y_Max power spectrum,gyr_y_Maximum frequency,gyr_y_Maximum peaks,gyr_y_Mean,gyr_y_Mean absolute deviation,gyr_y_Mean absolute diff,gyr_y_Mean diff,gyr_y_Median,gyr_y_Median absolute deviation,gyr_y_Median absolute diff,gyr_y_Median diff,gyr_y_Median frequency,gyr_y_Min,gyr_y_Minimum peaks,gyr_y_Root mean square,gyr_y_Signal distance,gyr_y_Skewness,gyr_y_Spectral centroid,gyr_y_Spectral decrease,gyr_y_Spectral kurtosis,gyr_y_Spectral maximum peaks,gyr_y_Spectral roll-off,gyr_y_Spectral roll-on,gyr_y_Spectral skewness,gyr_y_Spectral slope,gyr_y_Spectral spread,gyr_y_Spectral variation,gyr_y_Standard Deviation,gyr_y_Sum absolute diff,gyr_y_Total energy,gyr_y_Variance,gyr_y_Zero crossing rate
2105,0.04307451873999157,0.5667397925991792,-54.563747943731194,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010086100802210153,1.0643898517718107,-0.0008233902420932231,0.04927942778366801,0.19509834429768716,42.06349206349206,30.0,0.01651592998870484,0.00641358316252217,0.0036271350948537374,-0.00016766326881805202,0.014622140794137997,0.004903345197843764,0.0022718413864016972,-0.00010773856672352186,12.698412698412698,0.0036790339749735237,30.0,0.01834447267315646,127.00197080105967,0.9744982496089803,15.930423054281702,-0.11187780794485298,2.6882305764049605,22.0,42.06349206349206,1.5873015873015872,0.848277369134008,-0.0031674492869929924,169.8239350194601,0.3820543857728792,0.007983967326109516,0.46064615704642464,0.03391694388975715,6.374373426438432e-05,0.0
2106,0.0368198743201085,0.6892949790488598,-60.06598614561821,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.008171949434889506,2.1175662928484646,0.0017448129355618143,0.04927942778366801,0.10943455575334564,38.095238095238095,27.0,0.014698300272916562,0.006185985847610069,0.0035592135201754447,0.00015075300065603444,0.01313551367459945,0.004272612625928185,0.0023700186462632996,-6.013869856541336e-05,12.698412698412698,0.002851597725735631,27.0,0.016960402947036594,127.00195795904021,1.4200894271516333,14.451258262251248,-0.271676356948008,3.157485114791586,20.0,38.095238095238095,1.5873015873015872,0.9030066857667747,-0.0035059182557746625,132.01907664890086,0.5726454657915712,0.008462578638513714,0.45202011706228146,0.028992027023707477,7.161523721302862e-05,0.0
2107,0.04064874373867147,0.6503846685231137,-56.522366687978526,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.013927874388971244,-0.35160546972059725,0.00024363628210216374,0.04022081535189594,0.5781363171584567,40.476190476190474,26.0,0.015608876332030222,0.007200225699717044,0.0033874825439422986,7.972380992253858e-06,0.013675409533531791,0.006216914458236391,0.0024804534614363462,0.0001827098169998459,11.904761904761903,0.0028318361428148267,25.0,0.017820446415799204,127.00147107233214,0.6609602263563684,13.949713247257332,-0.23423598028376438,3.1541701515863023,20.0,40.476190476190474,0.7936507936507936,0.974440355483366,-0.003304149927842948,152.64995169216658,0.8072608218098096,0.008598330658317208,0.43021028308067194,0.03200688483359957,7.393129010975764e-05,0.0
2108,0.03154604049349947,0.43355789846873277,-56.80295469829269,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.012555688914111112,0.6007968915001376,-0.0028932835568330545,0.043314555741755065,0.14584483587171826,41.269841269841265,26.0,0.013451581863327604,0.0066654857590476655,0.0037367147989088834,-0.00014921974760872246,0.010549299347891665,0.0044061828406356685,0.0027804166316096855,0.000228676258308802,11.11111111111111,0.001331137837228856,26.0,0.015698835668783356,127.00173660958944,0.9755328366832992,15.001638391167704,-0.2663650325045359,2.801046600988238,23.0,41.269841269841265,0.7936507936507936,0.8826176496033149,-0.0033093322822548036,163.01330108650873,0.6124320100101401,0.008093725145423489,0.4745627794614282,0.024839401963385407,6.550838672966047e-05,0.0
2109,0.03422224123320644,0.7240139141389875,-47.35470994314437,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.011457894238718526,0.5170328083613289,0.002345311289210401,0.043314555741755065,0.3136662078449584,42.06349206349206,28.0,0.0143285600186869,0.006432383708949353,0.004279082424161572,8.567405481138177e-05,0.012766518447291736,0.005285899315332573,0.0037056894128775393,0.00021513034633298747,13.492063492063492,0.001331137837228856,27.0,0.016351185266959254,127.00197457048354,0.85637700083067,16.219174193057338,-0.06955596930893092,2.6614808107170966,21.0,42.06349206349206,0.7936507936507936,0.7371132935936581,-0.002745486201127423,165.52291734528913,0.5941606510975037,0.007877412482872315,0.5434434678685197,0.02694664664032003,6.205362742531259e-05,0.0
2110,0.03933968823053684,0.5920723590816706,-51.011933675942224,7.142857142857142,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.009114592269667971,3.3963442727348783,-0.0004989382844467451,0.051659563630195804,0.20705910449055878,42.06349206349206,29.0,0.015731813599528965,0.005830803760016003,0.004235486365974546,6.716444393273825e-05,0.013986056641585953,0.0042585728161269485,0.003240946473030023,-3.9531026127536534e-05,13.492063492063492,0.0027909599386156006,28.0,0.017531152680330776,127.0020625692936,1.4409566333545418,15.838001108381423,-0.20636002581697618,2.8921410824360185,21.0,42.06349206349206,0.7936507936507936,0.8459108025014508,-0.002962417308892955,160.17907578593037,0.41297460704085875,0.007736365759886518,0.5379067684787673,0.03097613246498963,5.985135517074449e-05,0.0
2111,0.03681211782382611,0.6396332841186455,-49.94340952154802,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.007477129168060693,5.687854828215267,0.0008628134169818417,0.051659563630195804,0.1651488843018015,41.269841269841265,28.0,0.015180792966047508,0.005282128678331102,0.004248214018355113,9.580464353697412e-05,0.013928284132648338,0.0035781999497731714,0.0026091595638132077,-1.0322160131012725e-05,15.079365079365079,0.0027909599386156006,29.0,0.016958616408735753,127.00234658215683,1.8756238372877643,16.403558517175963,0.0601864625559428,3.046173752920078,21.0,41.269841269841265,2.380952380952381,0.8493480689217894,-0.0028931129345607823,142.19004840431842,0.31663941999226575,0.007558981109954179,0.5395231803310994,0.02898591954631977,5.713819542064411e-05,0.0
2112,4.673825809373667,0.3470752590539131,-496.30191600394085,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,3.437499999999997,1.5625000000000004,0.0,0.0,0.0,0.11993168120025946,-0.7311419893526172,-0.05328396078950933,0.3620965547055593,0.24887889483258885,42.06349206349206,23.0,0.17197541202326588,0.06869503572224855,0.012238102536858409,-0.0016747066425036106,0.1641227617304057,0.059798896496251044,0.009793174510824176,-0.0026642493894665498,4.761904761904762,0.0322538959450408,23.0,0.19108705904830858,127.01634996693684,0.5507757404772852,11.284622488925043,-0.6564309508879409,3.6560108923510826,17.0,42.06349206349206,0.7936507936507936,1.31610382771502,-0.029197254424167398,175.26009652982762,0.9349880044135713,0.08329899036098642,1.554239022181018,3.6801778026564302,0.006938721795159709,0.0
2113,0.8928793408653892,0.29224722469716446,-298.06704141070395,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.08115308138579345,-0.8459254282373854,-0.02985326612586448,0.179765772298274,0.2668310051116816,41.269841269841265,26.0,0.0691744095163783,0.04049551230949665,0.00865762479846309,-0.0013931471166037826,0.06589438276297235,0.041317858482518524,0.006451031711945568,-0.0015709705259385025,7.936507936507936,0.0028360884895936023,26.0,0.0835201763079488,127.00813899698538,0.4204558291557451,12.964151662243129,-0.424669895308395,3.2271036541826597,22.0,41.269841269841265,0.7936507936507936,1.1100773988555632,-0.01747062211609552,173.5891648922123,0.9035348499905531,0.046803001170557905,1.0995183494048124,0.7030545991066056,0.0021905209185712447,0.0
2114,0.16331595517990316,0.3675095273257403,-146.59267606885243,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.015012060222048935,4.030261916596776,-0.005088400539187941,0.10087394065813242,0.08386432627662337,35.714285714285715,26.0,0.030128996761758113,0.013084510125273868,0.006477889048912696,-0.00038214196099739745,0.025073775159468445,0.007567423604563807,0.004635740706029019,-0.0013552009352435293,8.73015873015873,0.0028360884895936023,26.0,0.03571982502536922,127.00489254586374,1.9662572669399352,11.864986583092342,-0.4047492874505493,3.942013340687322,20.0,35.714285714285715,0.7936507936507936,1.2258644541879338,-0.008613887562784119,121.97424006194319,0.7536878188077152,0.019187221111275143,0.8226919092119124,0.12859524029913633,0.0003681494539729625,0.0
2115,0.11925633916585622,0.6567300006950795,-70.17364859115814,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.011073261144186643,1.9847467861948562,0.0011170380640574769,0.06609703994494497,0.1524536875917868,38.095238095238095,25.0,0.028828305791934017,0.007461057952847543,0.005319261246341507,0.0001823068715485849,0.026531080555197546,0.005219138873045799,0.003939217310593445,0.00035144590262047026,12.698412698412698,0.008264395864570504,25.0,0.030523599881620317,127.00319307326707,1.1575067141793611,14.847248423845882,-0.052521362552574884,3.1582929275881453,18.0,38.095238095238095,1.5873015873015872,0.8730824765590038,-0.0040905082527019285,131.36621374461396,0.5143448004150089,0.010030899007566344,0.6755461782853713,0.09390262926445371,0.00010061893489999546,0.0
2116,0.2263159699311618,0.7633725317307993,-169.76586053812088,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.016514527749917195,8.347723970681637,0.0023133501525768843,0.1502918255236158,0.20865740620745774,40.476190476190474,27.0,0.03483346152998432,0.015080395958389666,0.009538842025084447,-6.900593545388161e-05,0.029726353462596382,0.007813324747869638,0.005413377092374657,0.000687586710512552,11.904761904761903,0.006105962181852295,27.0,0.04204870408332701,127.01514299183174,2.553248118638975,14.2870025061385,-0.053054046026118504,3.376674066288652,18.0,40.476190476190474,0.7936507936507936,1.0524317964758212,-0.009913984473772244,150.39217930282803,0.7751559048367196,0.02355256828726548,1.2114329371857249,0.17820155112689906,0.0005547234729263037,0.0
2117,0.18248696823840066,0.3769069306424221,-183.4220839866621,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.019861520142364867,8.264310209048471,-0.008120680582500288,0.1502918255236158,0.1469340208811627,40.476190476190474,26.0,0.028129182313109992,0.016200492309264194,0.00891822509917575,-0.00016035875527893318,0.02201271250816096,0.009558404178037869,0.004507639146723661,0.0003872341605515219,11.11111111111111,0.0017274189745792843,26.0,0.03775817049808564,127.01446007666578,2.61836041623871,13.95426158127263,-0.24775834541524025,3.4224640488342257,14.0,40.476190476190474,0.7936507936507936,1.0650224071683891,-0.01072223315980357,151.48476109441924,0.7891265887490286,0.025187864970225744,1.1326145875953202,0.143690526171969,0.0006344285417583251,0.0
2118,0.045687772246973096,0.5962542444621217,-61.06557077590129,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010682338766347388,0.37012091917979895,-0.0008790325076760771,0.045205620760608,0.4775310184651942,39.682539682539684,27.0,0.016713629707768574,0.006989046854545914,0.004033704690348796,-1.7995307518006454e-05,0.01561845555415552,0.005592056563314029,0.0032570061377579125,0.00014229146014440967,10.317460317460316,0.0017274189745792843,27.0,0.01889274253991403,127.00164529264653,0.7515224355939637,13.942206521193942,-0.5511498961959315,3.310774691792958,20.0,39.682539682539684,0.7936507936507936,1.0758012738059868,-0.0035698121550063098,153.9581246472603,0.5956142933278183,0.00880853578474158,0.5122804956742971,0.03597462381651425,7.759030267107296e-05,0.0
2119,0.05422224393092132,0.595488163064396,-65.31743165361112,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.013243946450935892,0.5176461648558801,0.0007239298863756705,0.052039399546073145,0.26241429690648177,41.269841269841265,30.0,0.017936918454783797,0.007975401162556722,0.004805330827462088,0.00017708035688059008,0.01610766427414731,0.006643829369863926,0.0037931105628633277,0.0002679735574872416,12.698412698412698,0.002622107755181056,31.0,0.02058181917883652,127.00262586317443,0.9346529210447452,15.382138082818887,0.07261544000444797,2.887971593662946,24.0,41.269841269841265,1.5873015873015872,0.8896208602158101,-0.0038000756117797965,158.31174290383638,0.5495163368416687,0.010093474974296973,0.6102770150876852,0.04269468026056796,0.00010187823705675929,0.0
2120,0.08976191189357328,0.6668277579614723,-93.24280814377697,3.968253968253968,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.019589751569014355,-0.15864561578845837,0.00019970821454051677,0.06609785195072629,0.4359708996667637,38.888888888888886,28.0,0.022566013145096066,0.011510990689075122,0.006290848903325415,8.448499004041914e-05,0.01911135588381297,0.009345292836445196,0.004519705955426825,0.001253993645003104,11.904761904761903,0.00280479347899109,28.0,0.02648140737703609,127.00494267426458,0.7448011795650518,14.7043631926145,-0.41923577416085767,2.9010094738742263,17.0,38.888888888888886,0.7936507936507936,0.8540553825273764,-0.005437872234556135,148.2783299530007,0.5491803233872017,0.01385784930658047,0.7989378107223277,0.07067867078234118,0.0001920399874038928,0.0
2121,0.07224508220863866,0.3299116896845349,-99.35399801267768,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.019353754488027734,0.3098936952507354,-0.0056999707626781485,0.06609785195072629,0.1122608370586243,40.476190476190474,28.0,0.019023499522356165,0.011665836344646952,0.006220738428323469,-2.548673502551782e-05,0.01321996915058143,0.006274817394281075,0.00448010374767232,0.0009065933051231089,11.11111111111111,0.0025773198290631833,27.0,0.023757413679838753,127.00476552524071,1.0970735764827726,14.324766324205736,-0.3356803352145686,2.849557938363197,19.0,40.476190476190474,0.7936507936507936,0.9005975331502394,-0.005801391072943548,157.84853580011202,0.6576101283428364,0.014230993313114311,0.7900337803970805,0.05688589150286508,0.00020252117067790426,0.0
2122,0.03382917547727918,0.6308163259104486,-41.6934824479003,5.555555555555555,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.010862082663429822,0.29432518787807904,0.0006682169500676065,0.03739494882935786,0.15343494929400098,44.44444444444444,33.0,0.014066825908043179,0.00655002891948118,0.005939404449409618,5.5340649144889374e-05,0.011702587689042053,0.004566129019061163,0.004789687039263236,-8.16902788952122e-05,15.873015873015872,0.0025773198290631833,34.0,0.016257011823094785,127.00382202802983,0.9949379784050304,18.997867011895135,-0.05095335985856986,2.0024136302955946,21.0,44.44444444444444,1.5873015873015872,0.48506275569322027,-0.002374529024363961,198.76833979505363,0.31063224020385294,0.008149530188240836,0.7543043650750214,0.026637146045101714,6.641484228904872e-05,0.0
2123,0.0640299254852469,0.7576086386868336,-59.929614964188175,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01537437432310698,-0.5080210084004961,0.003409061117347432,0.04666061430022717,0.11815735803086536,43.650793650793645,33.0,0.01974385805415168,0.00874717800179202,0.0058451265722303265,-0.0001294370978012447,0.01843882260871406,0.00772387408796541,0.004355929089722221,0.0003166929223923885,13.492063492063492,0.003256780956480338,33.0,0.022365906931164036,127.0037844615935,0.5806985516110588,17.15651581286842,-0.26827508011777185,2.0598875629978624,18.0,43.650793650793645,0.7936507936507936,0.558399887705187,-0.003458238067539097,204.76944929297724,0.7626582236150304,0.010507800054768897,0.7423310746732514,0.050417264161611734,0.00011041386199100124,0.0
2124,0.07125696604302567,0.5560548639850542,-83.76744466149812,2.380952380952381,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.018874336475618477,-0.6835149870933157,-0.00013731041763804676,0.05098360699280818,0.423036729495809,40.476190476190474,29.0,0.020286220546335117,0.010134307463231247,0.005031112405302651,-0.00011761329292167825,0.020279574427213738,0.00959419290500917,0.0037251243947047236,0.0002792798222440336,10.317460317460316,0.0009506085355588605,29.0,0.023594385925705674,127.00298849342694,0.42546257638440227,14.280830320087457,-0.4867349185466095,2.8724124528777244,19.0,40.476190476190474,0.7936507936507936,0.9413932708932888,-0.004891943797952482,164.23441384993288,0.7424972353811312,0.01204841496449176,0.6389512754734367,0.056107847277972966,0.00014516430315658895,0.0
2125,0.041285253815346104,0.5626056269531761,-63.06540773956541,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.013708200990956924,1.0175674716486407,-0.0001259623064470727,0.05098360699280818,0.34429697003780807,42.06349206349206,30.0,0.014625862399833706,0.008232124791718995,0.005291028924334367,-8.130823592376688e-05,0.011397606993573558,0.005428330310722559,0.0042343469137259195,0.0002792798222440336,12.698412698412698,0.0009506085355588605,30.0,0.017959427759045982,127.00323036868406,1.214880599285092,15.909443209256962,-0.258253790560103,2.8070482395717105,21.0,42.06349206349206,1.5873015873015872,0.8537272108089505,-0.0036613000741952534,164.86361655434527,0.6059259150691398,0.010422341123448324,0.6719606733904646,0.032508073870351255,0.00010862519449352207,0.0
2126,0.04587486583761492,0.7943762166193775,-57.82676740425832,6.349206349206349,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.014793958253309484,-0.5810997566338543,0.004056684504018782,0.039834890760669095,0.09220967153898252,42.06349206349206,29.0,0.016471256903958134,0.00793037995926133,0.004984866463744884,0.00018745343759542864,0.013717746366651705,0.006553410038489778,0.004133159319039581,0.00030253806091307817,12.698412698412698,0.0020430231033102568,29.0,0.018931386355900262,127.00270529154788,0.6075148300599228,16.42786946056604,-0.3592770956523902,2.567598617058598,20.0,42.06349206349206,0.7936507936507936,0.7576472682132264,-0.003349395018117197,179.33504155219288,0.6259328810872393,0.009332474771472893,0.6330780408956003,0.0361219416044212,8.709508536017804e-05,0.0
2127,0.0623601601138247,0.6558593072696763,-56.56765722400208,9.523809523809524,0.0,0.0,0.0,0.0,0.0,4.999999999999996,0.0,0.0,0.0,0.0,0.01282173840321463,-0.611208819562703,0.0008059470194838856,0.039834890760669095,0.26343008269409707,40.476190476190474,26.0,0.020316190021707273,0.007095512522305988,0.0044025207427308855,6.437410368640228e-06,0.020150814993057063,0.006427079323712328,0.0031211613334309893,-0.00018629065595037256,11.904761904761903,0.004084504453251713,27.0,0.022072352636029885,127.00226697764732,0.28940615069726316,15.504448667125585,-0.30849371271578957,2.673586345379777,25.0,40.476190476190474,0.7936507936507936,0.8296341130249817,-0.0032894759776486648,165.00129536359816,0.4983461458145264,0.008627929872868537,0.5591201343268225,0.04910248827860212,7.444117389113729e-05,0.0
